dataset,method,vehicle_id,seg_index,rmse_full_pct,mae_full_pct,maxerr_full_pct,rmse_postconv_pct,mae_postconv_pct,maxerr_postconv_pct,t_conv_strict_s,t_conv_hold_s,t_conv_legacy_s,duration_s,n_samples
BMW_i3,coulomb,bmw_i3,39,12.640355867178558,12.639521193099467,12.92322546296296,,,,,,,1822.2,18223.0
BMW_i3,ocv_lookup,bmw_i3,39,37.427086784571216,24.125533769662493,85.0,4.634054332706307,4.6322018762093515,4.8037344026227835,1815.9,1815.9,363.9,1822.2,18223.0
BMW_i3,ekf,bmw_i3,40,18.957643644292276,17.745786089000113,30.875001951453086,3.028349395051409,3.015387788074105,3.6799115305348074,1278.7,1278.7,1278.7,1528.5,15286.0
BMW_i3,coulomb,bmw_i3,40,19.84144350005081,19.841044481515414,20.077090277777778,,,,,,,1528.5,15286.0
BMW_i3,ocv_lookup,bmw_i3,40,58.320416183554094,56.16982517968236,67.4,,,,,,0.0,1528.5,15286.0
BMW_i3,ekf,bmw_i3,41,36.38881248372326,35.478427317695854,45.380088282196006,,,,,,,1560.9,15610.0
BMW_i3,coulomb,bmw_i3,41,19.823297962936902,19.822824421162814,20.07809074074074,,,,,,,1560.9,15610.0
BMW_i3,ocv_lookup,bmw_i3,41,45.7335009348669,45.468636886851854,52.800000000000004,,,,,,,1560.9,15610.0
BMW_i3,ekf,bmw_i3,42,14.95942023940255,14.958766908742113,15.252740277777777,,,,,,,1109.2,11093.0
BMW_i3,coulomb,bmw_i3,42,14.954557460739776,14.953803096463918,15.26130509259258,,,,,,,1109.2,11093.0
BMW_i3,ocv_lookup,bmw_i3,42,57.53180878491799,47.486111175365444,82.1,4.424919554729842,4.419007729676439,4.99768112506257,1085.3,1085.3,143.7,1109.2,11093.0
BMW_i3,ekf,bmw_i3,43,12.071425934884987,12.071006091266169,12.292652777777791,,,,,,,1190.9,11910.0
BMW_i3,coulomb,bmw_i3,43,12.016201796110503,12.015221992762074,12.297143518518517,,,,,,,1190.9,11910.0
BMW_i3,ocv_lookup,bmw_i3,43,48.21204060347304,35.183294940733,84.2,2.3944827793913914,1.901199899838557,4.995979904445036,1140.3,1140.3,710.1,1190.9,11910.0
BMW_i3,ekf,bmw_i3,44,19.880512996807223,19.880347217692485,20.07936759259261,,,,,,,1402.6,14027.0
BMW_i3,coulomb,bmw_i3,44,19.850869573174545,19.850586320891754,20.08154351851853,,,,,,,1402.6,14027.0
BMW_i3,ocv_lookup,bmw_i3,44,52.70224842791006,43.878861349716274,72.2,,,,,,0.0,1402.6,14027.0
BMW_i3,ekf,bmw_i3,45,40.1450538050391,40.076206424094785,44.3,,,,,,,1039.4,10395.0
BMW_i3,coulomb,bmw_i3,45,19.755781603142797,19.755227062779483,20.01181851851852,,,,,,,1039.4,10395.0
BMW_i3,ocv_lookup,bmw_i3,45,48.45516137753416,48.1064918552656,55.7,,,,,,,1039.4,10395.0
BMW_i3,ekf,bmw_i3,46,13.381045291391525,13.380761893669717,13.608187037037078,,,,,,,1199.1,11992.0
BMW_i3,coulomb,bmw_i3,46,13.31845706462437,13.317770982468256,13.613001851851859,,,,,,,1199.1,11992.0
BMW_i3,ocv_lookup,bmw_i3,46,41.67977271726486,27.256470956733033,83.8,1.513958547600938,1.3260136139873189,4.76080650151639,1132.9,1132.9,269.6,1199.1,11992.0
BMW_i3,ekf,bmw_i3,47,15.548949319768104,14.90738691679217,20.013041666666677,,,,,,,1113.1,11132.0
BMW_i3,coulomb,bmw_i3,47,19.62554415707739,19.624615556337446,20.016606481481492,,,,,,,1113.1,11132.0
BMW_i3,ocv_lookup,bmw_i3,47,57.37170929920195,55.19384694465155,71.8,,,,,,0.0,1113.1,11132.0
BMW_i3,ekf,bmw_i3,48,20.56592198531095,17.401035877408898,28.509588561395326,4.824769561001195,4.824442664425157,4.999708185581508,903.1,903.1,876.4,977.7,9778.0
BMW_i3,coulomb,bmw_i3,48,19.942683217324557,19.942531310557328,20.09475833333334,,,,,,,977.7,9778.0
BMW_i3,ocv_lookup,bmw_i3,48,49.72269104912004,49.57993281140496,53.400000000000006,,,,,,,977.7,9778.0
BMW_i3,ekf,bmw_i3,49,1.57924141535556,1.4815593569518608,2.324837789712686,1.57924141535556,1.4815593569518608,2.324837789712686,0.0,0.0,0.0,1021.6,10217.0
BMW_i3,coulomb,bmw_i3,49,19.757520431483766,19.75713625670181,20.008370370370365,,,,,,,1021.6,10217.0
BMW_i3,ocv_lookup,bmw_i3,49,38.42788954727097,38.188977194871285,45.4,,,,,,,1021.6,10217.0
BMW_i3,ekf,bmw_i3,50,19.88176922144106,19.881548935915756,20.07898749999999,,,,,,,804.8,8049.0
BMW_i3,coulomb,bmw_i3,50,19.84360952912053,19.843173382936925,20.081070833333335,,,,,,,804.8,8049.0
BMW_i3,ocv_lookup,bmw_i3,50,27.191635995427703,26.816252950677104,33.4,,,,,,,804.8,8049.0
BMW_i3,ekf,bmw_i3,51,1.77704801985777,1.4290428848367853,3.4689142625189016,1.77704801985777,1.4290428848367853,3.4689142625189016,0.0,0.0,0.0,1468.9,14690.0
BMW_i3,coulomb,bmw_i3,51,19.68909798179421,19.688488324761146,20.000000000000007,,,,,,,1468.9,14690.0
BMW_i3,ocv_lookup,bmw_i3,51,43.95767567738463,43.59565869067717,52.900000000000006,,,,,,,1468.9,14690.0
BMW_i3,ekf,bmw_i3,52,19.810101224383146,19.809951343496166,19.99819444444445,,,,,,,1203.9,12040.0
BMW_i3,coulomb,bmw_i3,52,19.78204779400688,19.78170848302724,20.000000000000007,,,,,,,1203.9,12040.0
BMW_i3,ocv_lookup,bmw_i3,52,28.65927410355777,28.38604651162791,34.4,,,,,,,1203.9,12040.0
BMW_i3,ekf,bmw_i3,53,19.79589778818238,19.795642755594237,20.04577037037039,,,,,,,968.4,9685.0
BMW_i3,coulomb,bmw_i3,53,19.70305156209652,19.70233825163959,20.051048148148148,,,,,,,968.4,9685.0
BMW_i3,ocv_lookup,bmw_i3,53,21.905369820659633,21.15654620547238,31.5,,,,,,,968.4,9685.0
BMW_i3,ekf,bmw_i3,54,13.624505046855237,13.623783886729157,13.891443518518521,,,,,,,920.6,9207.0
BMW_i3,coulomb,bmw_i3,54,13.620234728815667,13.619450175490485,13.89320277777778,,,,,,,920.6,9207.0
BMW_i3,ocv_lookup,bmw_i3,54,57.741421973429865,47.11433455297624,83.4,4.128905928644428,4.106507473908305,4.9512143877356145,917.0,917.0,616.3,920.6,9207.0
BMW_i3,ekf,bmw_i3,55,20.16389685681028,20.134946121814572,23.608840534159626,,,,,,,1096.7,10968.0
BMW_i3,coulomb,bmw_i3,55,19.72264963348524,19.722109449079163,20.028072685185194,,,,,,,1096.7,10968.0
BMW_i3,ocv_lookup,bmw_i3,55,59.132312796521646,56.23419558561864,71.9,,,,,,0.0,1096.7,10968.0
BMW_i3,ekf,bmw_i3,56,18.16152416557163,15.190042163838068,31.975163341590118,,,,,,,795.5,7956.0
BMW_i3,coulomb,bmw_i3,56,19.715227323695842,19.714635015094593,20.007162962962955,,,,,,,795.5,7956.0
BMW_i3,ocv_lookup,bmw_i3,56,44.318362592515335,43.973257250127794,52.6,,,,,,,795.5,7956.0
BMW_i3,ekf,bmw_i3,57,19.873021806246495,19.872942168264736,20.018676851851826,,,,,,,547.9,5480.0
BMW_i3,coulomb,bmw_i3,57,19.875431139745096,19.87534411656866,20.023723148148143,,,,,,,547.9,5480.0
BMW_i3,ocv_lookup,bmw_i3,57,30.54867031377656,18.895015696304576,76.9,4.836692645331664,4.835152931624139,4.995820383895566,539.7,539.7,144.6,547.9,5480.0
BMW_i3,ekf,bmw_i3,58,19.95094448520042,19.95091375020543,20.035309259259304,,,,,,,293.0,2931.0
BMW_i3,coulomb,bmw_i3,58,19.95349077757449,19.953460046501643,20.037855555555563,,,,,,,293.0,2931.0
BMW_i3,ocv_lookup,bmw_i3,58,22.51824961636262,9.78959309398841,73.4,2.017321939949169,1.6280233105340898,4.869332002176552,287.8,287.8,0.4,293.0,2931.0
BMW_i3,ekf,bmw_i3,59,12.376330676467372,12.376039617699165,12.609221759259237,,,,,,,1362.4,13625.0
BMW_i3,coulomb,bmw_i3,59,12.305126147086924,12.304419236663296,12.610749537037035,,,,,,,1362.4,13625.0
BMW_i3,ocv_lookup,bmw_i3,59,35.50704265854049,20.470734807354535,85.1,2.095201253641703,2.0407449944128535,4.85476354098584,1287.4,1287.4,565.9,1362.4,13625.0
BMW_i3,ekf,bmw_i3,60,14.707938129725202,12.943969060780534,31.385526770443086,,,,,,1420.3,2852.0,28521.0
BMW_i3,coulomb,bmw_i3,60,19.602791906425793,19.60106058239087,20.06026111111112,,,,,,,2852.0,28521.0
BMW_i3,ocv_lookup,bmw_i3,60,52.87837733392797,49.32867725013013,71.1,,,,,,0.0,2852.0,28521.0
BMW_i3,ekf,bmw_i3,61,13.974836909647987,13.974528259213164,14.212713425925983,,,,,,,1417.1,14172.0
BMW_i3,coulomb,bmw_i3,61,13.910483505646873,13.909641018773296,14.218778240740725,,,,,,,1417.1,14172.0
BMW_i3,ocv_lookup,bmw_i3,61,41.8486229053994,28.717129237346366,82.8,2.3017063865726235,2.1726469868184513,4.815999273470551,1388.4,1388.4,364.4,1417.1,14172.0
BMW_i3,ekf,bmw_i3,62,30.82626410664757,30.136609790569853,42.89999999999999,,,,,,,1642.8,16429.0
BMW_i3,coulomb,bmw_i3,62,19.65775459475452,19.65734655909948,20.000000000000007,,,,,,,1642.8,16429.0
BMW_i3,ocv_lookup,bmw_i3,62,54.710608880567634,54.39610615056012,65.0,,,,,,130.3,1642.8,16429.0
Deng_BAIC_EU500,ekf,vehicle_01,0,3.041057556056317,2.6229265614734754,9.573745656330573,2.4634961329469145,2.2432134518784363,4.896205231986634,296.0,296.0,296.0,3082.0,386.0
Deng_BAIC_EU500,coulomb,vehicle_01,0,18.555493785805332,18.505334866327203,20.27616859770115,,,,,,,3082.0,386.0
Deng_BAIC_EU500,ocv_lookup,vehicle_01,0,5.186556865257189,3.6946801938486167,16.400000000000002,,,,,0.0,0.0,3082.0,386.0
Deng_BAIC_EU500,ekf,vehicle_01,1,9.708581081559945,7.481556463031613,25.6,3.411011580162108,3.3375000000000004,4.799999999999994,4939.0,1393.0,1393.0,5443.0,681.0
Deng_BAIC_EU500,coulomb,vehicle_01,1,15.430778846158615,14.625831217105233,20.0,3.411011580162108,3.3375000000000004,4.799999999999994,4939.0,4939.0,4939.0,5443.0,681.0
Deng_BAIC_EU500,ocv_lookup,vehicle_01,1,6.974733524765853,6.150075760887135,17.599999999999994,3.411011580162108,3.3375000000000004,4.799999999999994,4939.0,1001.0,1001.0,5443.0,681.0
Deng_BAIC_EU500,ekf,vehicle_01,2,8.233697789770885,3.507086499488342,44.49833448031216,1.5776605296696844,1.0831462831807936,4.804727155808308,152.0,152.0,152.0,993.0,125.0
Deng_BAIC_EU500,coulomb,vehicle_01,2,19.829417642748705,19.82814869124905,20.29272045977012,,,,,,,993.0,125.0
Deng_BAIC_EU500,ocv_lookup,vehicle_01,2,2.6081552417488667,1.8420591797223898,5.148841598773723,4.639727315235547,4.634057716427202,4.981677793785167,817.0,0.0,0.0,993.0,125.0
Deng_BAIC_EU500,ekf,vehicle_01,3,5.73127961068488,4.329831731316867,10.65914407366893,1.8693483191983167,1.3385882925826453,4.955220093305218,2545.0,2545.0,2545.0,5549.0,696.0
Deng_BAIC_EU500,coulomb,vehicle_01,3,18.80430918494819,18.786611457075498,20.320306636015324,,,,,,,5549.0,696.0
Deng_BAIC_EU500,ocv_lookup,vehicle_01,3,1.2022832935453542,1.0626121405817746,4.068877218519972,1.2022832935453542,1.0626121405817746,4.068877218519972,0.0,0.0,0.0,5549.0,696.0
Deng_BAIC_EU500,ekf,vehicle_01,4,7.852503450057248,6.307012467451408,18.0,3.300992536213606,3.2000000000000006,4.799999999999994,5484.0,1874.0,1874.0,5940.0,743.0
Deng_BAIC_EU500,coulomb,vehicle_01,4,15.698079137497833,14.961411779115942,20.13609198467433,3.300992536213606,3.2000000000000006,4.799999999999994,5484.0,5484.0,5484.0,5940.0,743.0
