cell_id,cycle,Q_Ah,V_initial,V_final,SOH
0,59,0.40112,3.2751,3.2685,0.99410
0,60,0.40108,3.2751,3.2686,0.99400
0,61,0.40104,3.2751,3.2686,0.99390
0,62,0.40100,3.2751,3.2686,0.99380
0,63,0.40096,3.2751,3.2686,0.99370
0,64,0.40092,3.2751,3.2686,0.99360
0,65,0.40088,3.2751,3.2686,0.99350
0,66,0.40084,3.2751,3.2686,0.99340
0,67,0.40080,3.2751,3.2686,0.99330
0,68,0.40076,3.2751,3.2686,0.99320
0,69,0.40072,3.2750,3.2685,0.99310
0,70,0.40068,3.2751,3.2686,0.99300
0,71,0.40064,3.2751,3.2686,0.99290
0,72,0.40060,3.2751,3.2686,0.99280
0,73,0.40056,3.2751,3.2686,0.99270
0,74,0.40052,3.2751,3.2686,0.99260
0,75,0.40048,3.2751,3.2686,0.99250
0,76,0.40044,3.2751,3.2686,0.99240
0,77,0.40040,3.2751,3.2685,0.99230
0,78,0.40036,3.2751,3.2686,0.99220
0,79,0.40032,3.2751,3.2686,0.99210
0,80,0.40028,3.2751,3.2686,0.99200
0,81,0.40023,3.2751,3.2686,0.99190
0,82,0.40019,3.2751,3.2686,0.99180
0,83,0.40015,3.2751,3.2686,0.99170
0,84,0.40011,3.2752,3.2687,0.99160
0,85,0.40007,3.2752,3.2686,0.99150
0,86,0.40003,3.2751,3.2686,0.99140
0,87,0.39999,3.2751,3.2686,0.99130
0,88,0.39995,3.2752,3.2686,0.99120
0,89,0.39991,3.2751,3.2686,0.99110
0,90,0.39987,3.2751,3.2686,0.99100
0,91,0.39983,3.2752,3.2687,0.99090
0,92,0.39979,3.2752,3.2687,0.99080
0,93,0.39975,3.2751,3.2686,0.99070
0,94,0.39971,3.2752,3.2686,0.99060
0,95,0.39967,3.2751,3.2686,0.99050
0,96,0.39963,3.2752,3.2686,0.99040
0,97,0.39959,3.2752,3.2686,0.99030
0,98,0.39955,3.2751,3.2686,0.99020
0,99,0.39951,3.2751,3.2686,0.99010
0,100,0.39947,3.2751,3.2686,0.99000
0,101,0.39943,3.2751,3.2686,0.98990
0,102,0.39939,3.2751,3.2686,0.98980
0,103,0.39935,3.2751,3.2686,0.98970
0,104,0.39931,3.2752,3.2687,0.98960
0,105,0.39927,3.2751,3.2686,0.98950
0,106,0.39923,3.2751,3.2686,0.98940
0,107,0.39919,3.2752,3.2686,0.98930
0,108,0.39915,3.2751,3.2686,0.98920
0,109,0.39911,3.2752,3.2686,0.98910
0,110,0.39906,3.2751,3.2686,0.98900
0,111,0.39902,3.2752,3.2686,0.98890
0,112,0.39898,3.2752,3.2687,0.98880
0,113,0.39894,3.2752,3.2686,0.98870
0,114,0.39890,3.2752,3.2687,0.98860
0,115,0.39886,3.2752,3.2687,0.98850
0,116,0.39882,3.2751,3.2686,0.98840
0,117,0.39878,3.2752,3.2687,0.98830
0,118,0.39874,3.2752,3.2687,0.98820
0,119,0.39870,3.2752,3.2687,0.98810
0,120,0.39866,3.2752,3.2687,0.98800
0,121,0.39862,3.2752,3.2687,0.98790
0,122,0.39858,3.2752,3.2687,0.98780
0,123,0.39854,3.2751,3.2686,0.98770
0,124,0.39850,3.2752,3.2687,0.98760
0,125,0.39846,3.2752,3.2687,0.98750
0,126,0.39842,3.2751,3.2686,0.98740
0,127,0.39838,3.2752,3.2687,0.98730
0,128,0.39834,3.2752,3.2687,0.98720
0,129,0.39830,3.2752,3.2687,0.98710
0,130,0.39826,3.2752,3.2687,0.98700
0,131,0.39822,3.2752,3.2687,0.98690
0,132,0.39818,3.2752,3.2687,0.98680
0,133,0.39814,3.2752,3.2687,0.98670
0,134,0.39810,3.2752,3.2687,0.98660
0,135,0.39806,3.2752,3.2687,0.98650
0,136,0.39802,3.2752,3.2686,0.98640
0,137,0.39798,3.2752,3.2687,0.98630
0,138,0.39793,3.2752,3.2687,0.98620
0,139,0.39789,3.2752,3.2687,0.98610
0,140,0.39785,3.2752,3.2687,0.98600
0,141,0.39781,3.2752,3.2687,0.98590
0,142,0.39777,3.2752,3.2687,0.98580
0,143,0.39773,3.2752,3.2687,0.98570
0,144,0.39769,3.2752,3.2687,0.98560
0,145,0.39765,3.2753,3.2687,0.98550
0,146,0.39761,3.2752,3.2687,0.98540
0,147,0.39757,3.2752,3.2687,0.98530
0,148,0.39753,3.2752,3.2686,0.98520
0,149,0.39749,3.2752,3.2687,0.98510
0,150,0.39745,3.2752,3.2687,0.98500
0,151,0.39741,3.2752,3.2687,0.98490
0,152,0.39737,3.2752,3.2687,0.98480
0,153,0.39733,3.2752,3.2687,0.98470
0,154,0.39729,3.2752,3.2687,0.98460
0,155,0.39725,3.2752,3.2687,0.98450
0,156,0.39721,3.2752,3.2687,0.98440
0,157,0.39717,3.2752,3.2687,0.98430
0,158,0.39713,3.2753,3.2687,0.98420
0,159,0.39709,3.2752,3.2687,0.98410
0,160,0.39705,3.2752,3.2687,0.98400
0,161,0.39701,3.2752,3.2687,0.98390
0,162,0.39697,3.2752,3.2687,0.98380
0,163,0.39693,3.2752,3.2687,0.98370
0,164,0.39689,3.2753,3.2688,0.98360
0,165,0.39685,3.2752,3.2687,0.98350
0,166,0.39681,3.2752,3.2687,0.98340
0,167,0.39676,3.2752,3.2687,0.98330
0,168,0.39672,3.2752,3.2687,0.98320
0,169,0.39668,3.2752,3.2687,0.98310
0,170,0.39664,3.2753,3.2687,0.98300
0,171,0.39660,3.2752,3.2687,0.98290
0,172,0.39656,3.2752,3.2687,0.98280
0,173,0.39652,3.2752,3.2687,0.98270
0,174,0.39648,3.2753,3.2687,0.98260
0,175,0.39644,3.2752,3.2687,0.98250
0,176,0.39640,3.2753,3.2687,0.98240
0,177,0.39636,3.2753,3.2688,0.98230
0,178,0.39632,3.2752,3.2687,0.98220
0,179,0.39628,3.2753,3.2687,0.98210
0,180,0.39624,3.2753,3.2688,0.98200
0,181,0.39620,3.2753,3.2688,0.98190
0,182,0.39616,3.2752,3.2687,0.98180
0,183,0.39612,3.2752,3.2687,0.98170
0,184,0.39608,3.2752,3.2687,0.98160
0,185,0.39604,3.2752,3.2687,0.98150
0,186,0.39600,3.2752,3.2687,0.98140
0,187,0.39596,3.2753,3.2687,0.98130
0,188,0.39592,3.2753,3.2687,0.98120
0,189,0.39588,3.2752,3.2687,0.98110
0,190,0.39584,3.2753,3.2688,0.98100
0,191,0.39580,3.2752,3.2687,0.98090
0,192,0.39576,3.2753,3.2687,0.98080
0,193,0.39572,3.2752,3.2687,0.98070
0,194,0.39568,3.2753,3.2688,0.98060
0,195,0.39564,3.2753,3.2688,0.98050
0,196,0.39559,3.2752,3.2687,0.98040
0,197,0.39555,3.2753,3.2687,0.98030
0,198,0.39551,3.2752,3.2687,0.98020
0,199,0.39547,3.2753,3.2688,0.98010
0,200,0.39543,3.2753,3.2688,0.98000
1,1,0.42231,3.2744,3.2679,0.99990
1,2,0.42227,3.2745,3.2679,0.99980
1,3,0.42222,3.2744,3.2679,0.99970
1,4,0.42218,3.2744,3.2679,0.99960
1,5,0.42214,3.2744,3.2679,0.99950
1,6,0.42210,3.2745,3.2679,0.99940
1,7,0.42205,3.2745,3.2679,0.99930
1,8,0.42201,3.2745,3.2679,0.99920
1,9,0.42197,3.2744,3.2679,0.99910
1,10,0.42193,3.2745,3.2680,0.99900
1,11,0.42189,3.2745,3.2679,0.99890
1,12,0.42184,3.2745,3.2680,0.99880
1,13,0.42180,3.2745,3.2679,0.99870
1,14,0.42176,3.2744,3.2679,0.99860
1,15,0.42172,3.2745,3.2679,0.99850
1,16,0.42167,3.2745,3.2680,0.99840
1,17,0.42163,3.2746,3.2680,0.99830
1,18,0.42159,3.2745,3.2679,0.99820
1,19,0.42155,3.2745,3.2679,0.99810
1,20,0.42151,3.2745,3.2679,0.99800
1,21,0.42146,3.2745,3.2679,0.99790
1,22,0.42142,3.2745,3.2679,0.99780
1,23,0.42138,3.2745,3.2679,0.99770
1,24,0.42134,3.2745,3.2679,0.99760
1,25,0.42129,3.2745,3.2680,0.99750
1,26,0.42125,3.2745,3.2680,0.99740
1,27,0.42121,3.2745,3.2679,0.99730
1,28,0.42117,3.2745,3.2680,0.99720
1,29,0.42113,3.2745,3.2680,0.99710
1,30,0.42108,3.2746,3.2680,0.99700
1,31,0.42104,3.2745,3.2680,0.99690
1,32,0.42100,3.2745,3.2680,0.99680
1,33,0.42096,3.2745,3.2679,0.99670
1,34,0.42091,3.2745,3.2680,0.99660
1,35,0.42087,3.2745,3.2680,0.99650
1,36,0.42083,3.2745,3.2679,0.99640
1,37,0.42079,3.2744,3.2679,0.99630
1,38,0.42075,3.2745,3.2680,0.99620
1,39,0.42070,3.2745,3.2679,0.99610
1,40,0.42066,3.2745,3.2680,0.99600
1,41,0.42062,3.2745,3.2679,0.99590
1,42,0.42058,3.2745,3.2680,0.99580
1,43,0.42053,3.2745,3.2679,0.99570
1,44,0.42049,3.2745,3.2680,0.99560
1,45,0.42045,3.2745,3.2680,0.99550
1,46,0.42041,3.2745,3.2680,0.99540
1,47,0.42036,3.2746,3.2680,0.99530
1,48,0.42032,3.2745,3.2680,0.99520
1,49,0.42028,3.2745,3.2680,0.99510
1,50,0.42024,3.2745,3.2680,0.99500
1,51,0.42020,3.2745,3.2680,0.99490
1,52,0.42015,3.2745,3.2680,0.99480
1,53,0.42011,3.2745,3.2680,0.99470
1,54,0.42007,3.2745,3.2680,0.99460
1,55,0.42003,3.2746,3.2680,0.99450
1,56,0.41998,3.2745,3.2680,0.99440
1,57,0.41994,3.2745,3.2680,0.99430
1,58,0.41990,3.2745,3.2679,0.99420
1,59,0.41986,3.2745,3.2680,0.99410
1,60,0.41982,3.2745,3.2680,0.99400
1,61,0.41977,3.2745,3.2680,0.99390
1,62,0.41973,3.2746,3.2680,0.99380
1,63,0.41969,3.2746,3.2680,0.99370
1,64,0.41965,3.2745,3.2680,0.99360
1,65,0.41960,3.2745,3.2680,0.99350
1,66,0.41956,3.2745,3.2680,0.99340
1,67,0.41952,3.2746,3.2681,0.99330
1,68,0.41948,3.2746,3.2680,0.99320
1,69,0.41944,3.2746,3.2681,0.99310
1,70,0.41939,3.2745,3.2680,0.99300
1,71,0.41935,3.2746,3.2680,0.99290
1,72,0.41931,3.2746,3.2680,0.99280
1,73,0.41927,3.2746,3.2680,0.99270
1,74,0.41922,3.2746,3.2680,0.99260
1,75,0.41918,3.2746,3.2680,0.99250
1,76,0.41914,3.2746,3.2680,0.99240
1,77,0.41910,3.2745,3.2680,0.99230
1,78,0.41906,3.2746,3.2680,0.99220
1,79,0.41901,3.2746,3.2680,0.99210
1,80,0.41897,3.2746,3.2680,0.99200
1,81,0.41893,3.2746,3.2680,0.99190
1,82,0.41889,3.2746,3.2680,0.99180
1,83,0.41884,3.2746,3.2680,0.99170
1,84,0.41880,3.2746,3.2680,0.99160
1,85,0.41876,3.2746,3.2681,0.99150
1,86,0.41872,3.2746,3.2680,0.99140
1,87,0.41868,3.2746,3.2680,0.99130
1,88,0.41863,3.2746,3.2680,0.99120
1,89,0.41859,3.2746,3.2681,0.99110
1,90,0.41855,3.2746,3.2680,0.99100
1,91,0.41851,3.2746,3.2680,0.99090
1,92,0.41846,3.2746,3.2680,0.99080
1,93,0.41842,3.2746,3.2680,0.99070
1,94,0.41838,3.2746,3.2681,0.99060
1,95,0.41834,3.2746,3.2681,0.99050
1,96,0.41830,3.2746,3.2680,0.99040
1,97,0.41825,3.2746,3.2681,0.99030
1,98,0.41821,3.2745,3.2680,0.99020
1,99,0.41817,3.2746,3.2681,0.99010
1,100,0.41813,3.2746,3.2680,0.99000
1,101,0.41808,3.2746,3.2681,0.98990
1,102,0.41804,3.2746,3.2681,0.98980
1,103,0.41800,3.2746,3.2681,0.98970
1,104,0.41796,3.2746,3.2681,0.98960
1,105,0.41792,3.2746,3.2681,0.98950
1,106,0.41787,3.2746,3.2681,0.98940
1,107,0.41783,3.2746,3.2681,0.98930
1,108,0.41779,3.2746,3.2681,0.98920
1,109,0.41775,3.2746,3.2681,0.98910
1,110,0.41770,3.2746,3.2681,0.98900
1,111,0.41766,3.2746,3.2681,0.98890
1,112,0.41762,3.2746,3.2681,0.98880
1,113,0.41758,3.2746,3.2681,0.98870
1,114,0.41754,3.2746,3.2680,0.98860
1,115,0.41749,3.2746,3.2681,0.98850
1,116,0.41745,3.2746,3.2681,0.98840
1,117,0.41741,3.2746,3.2681,0.98830
1,118,0.41737,3.2747,3.2681,0.98820
1,119,0.41732,3.2746,3.2681,0.98810
1,120,0.41728,3.2746,3.2680,0.98800
1,121,0.41724,3.2746,3.2681,0.98790
1,122,0.41720,3.2746,3.2681,0.98780
1,123,0.41716,3.2746,3.2681,0.98770
1,124,0.41711,3.2746,3.2681,0.98760
1,125,0.41707,3.2746,3.2680,0.98750
1,126,0.41703,3.2747,3.2681,0.98740
1,127,0.41699,3.2747,3.2681,0.98730
1,128,0.41694,3.2746,3.2681,0.98720
1,129,0.41690,3.2746,3.2681,0.98710
1,130,0.41686,3.2746,3.2681,0.98700
1,131,0.41682,3.2746,3.2681,0.98690
1,132,0.41678,3.2747,3.2681,0.98680
1,133,0.41673,3.2747,3.2681,0.98670
1,134,0.41669,3.2746,3.2681,0.98660
1,135,0.41665,3.2747,3.2681,0.98650
1,136,0.41661,3.2746,3.2681,0.98640
1,137,0.41656,3.2747,3.2681,0.98630
1,138,0.41652,3.2747,3.2681,0.98620
1,139,0.41648,3.2747,3.2681,0.98610
1,140,0.41644,3.2746,3.2681,0.98600
1,141,0.41639,3.2746,3.2681,0.98590
1,142,0.41635,3.2746,3.2681,0.98580
1,143,0.41631,3.2747,3.2681,0.98570
1,144,0.41627,3.2747,3.2681,0.98560
1,145,0.41623,3.2746,3.2681,0.98550
1,146,0.41618,3.2747,3.2681,0.98540
1,147,0.41614,3.2747,3.2681,0.98530
1,148,0.41610,3.2746,3.2681,0.98520
1,149,0.41606,3.2746,3.2681,0.98510
1,150,0.41601,3.2746,3.2681,0.98500
1,151,0.41597,3.2747,3.2681,0.98490
1,152,0.41593,3.2746,3.2681,0.98480
1,153,0.41589,3.2746,3.2681,0.98470
1,154,0.41585,3.2746,3.2681,0.98460
1,155,0.41580,3.2747,3.2682,0.98450
1,156,0.41576,3.2746,3.2681,0.98440
1,157,0.41572,3.2747,3.2681,0.98430
1,158,0.41568,3.2746,3.2681,0.98420
1,159,0.41563,3.2747,3.2681,0.98410
1,160,0.41559,3.2746,3.2681,0.98400
1,161,0.41555,3.2746,3.2681,0.98390
1,162,0.41551,3.2747,3.2681,0.98380
1,163,0.41547,3.2747,3.2681,0.98370
1,164,0.41542,3.2747,3.2681,0.98360
1,165,0.41538,3.2747,3.2682,0.98350
1,166,0.41534,3.2747,3.2682,0.98340
1,167,0.41530,3.2747,3.2682,0.98330
1,168,0.41525,3.2747,3.2681,0.98320
1,169,0.41521,3.2746,3.2681,0.98310
1,170,0.41517,3.2747,3.2682,0.98300
1,171,0.41513,3.2747,3.2681,0.98290
1,172,0.41509,3.2747,3.2681,0.98280
1,173,0.41504,3.2747,3.2681,0.98270
1,174,0.41500,3.2747,3.2681,0.98260
1,175,0.41496,3.2747,3.2681,0.98250
1,176,0.41492,3.2747,3.2681,0.98240
1,177,0.41487,3.2746,3.2681,0.98230
1,178,0.41483,3.2747,3.2681,0.98220
1,179,0.41479,3.2747,3.2681,0.98210
1,180,0.41475,3.2747,3.2682,0.98200
1,181,0.41471,3.2747,3.2681,0.98190
1,182,0.41466,3.2747,3.2681,0.98180
1,183,0.41462,3.2747,3.2681,0.98170
1,184,0.41458,3.2747,3.2682,0.98160
1,185,0.41454,3.2747,3.2682,0.98150
1,186,0.41449,3.2747,3.2681,0.98140
1,187,0.41445,3.2747,3.2682,0.98130
1,188,0.41441,3.2747,3.2682,0.98120
1,189,0.41437,3.2747,3.2682,0.98110
1,190,0.41433,3.2747,3.2682,0.98100
1,191,0.41428,3.2747,3.2682,0.98090
1,192,0.41424,3.2747,3.2681,0.98080
1,193,0.41420,3.2748,3.2682,0.98070
1,194,0.41416,3.2747,3.2682,0.98060
1,195,0.41411,3.2746,3.2681,0.98050
1,196,0.41407,3.2747,3.2682,0.98040
1,197,0.41403,3.2747,3.2682,0.98030
1,198,0.41399,3.2747,3.2682,0.98020
1,199,0.41395,3.2747,3.2682,0.98010
1,200,0.41390,3.2747,3.2682,0.98000
2,1,0.41278,3.2748,3.2682,0.99990
2,2,0.41274,3.2747,3.2682,0.99980
2,3,0.41270,3.2748,3.2683,0.99970
2,4,0.41266,3.2748,3.2682,0.99960
2,5,0.41261,3.2748,3.2682,0.99950
2,6,0.41257,3.2748,3.2682,0.99940
2,7,0.41253,3.2748,3.2683,0.99930
2,8,0.41249,3.2747,3.2682,0.99920
2,9,0.41245,3.2748,3.2683,0.99910
2,10,0.41241,3.2747,3.2682,0.99900
2,11,0.41237,3.2748,3.2682,0.99890
2,12,0.41232,3.2747,3.2682,0.99880
2,13,0.41228,3.2748,3.2682,0.99870
2,14,0.41224,3.2748,3.2683,0.99860
2,15,0.41220,3.2748,3.2682,0.99850
2,16,0.41216,3.2748,3.2682,0.99840
2,17,0.41212,3.2748,3.2683,0.99830
2,18,0.41208,3.2747,3.2682,0.99820
2,19,0.41204,3.2748,3.2683,0.99810
2,20,0.41199,3.2748,3.2682,0.99800
2,21,0.41195,3.2748,3.2683,0.99790
2,22,0.41191,3.2748,3.2683,0.99780
2,23,0.41187,3.2748,3.2683,0.99770
2,24,0.41183,3.2748,3.2682,0.99760
2,25,0.41179,3.2748,3.2683,0.99750
2,26,0.41175,3.2748,3.2683,0.99740
2,27,0.41171,3.2748,3.2683,0.99730
2,28,0.41166,3.2747,3.2682,0.99720
2,29,0.41162,3.2748,3.2683,0.99710
2,30,0.41158,3.2748,3.2683,0.99700
2,31,0.41154,3.2748,3.2682,0.99690
2,32,0.41150,3.2747,3.2682,0.99680
2,33,0.41146,3.2748,3.2682,0.99670
2,34,0.41142,3.2748,3.2683,0.99660
2,35,0.41138,3.2748,3.2682,0.99650
2,36,0.41133,3.2748,3.2683,0.99640
2,37,0.41129,3.2748,3.2683,0.99630
2,38,0.41125,3.2748,3.2683,0.99620
2,39,0.41121,3.2748,3.2683,0.99610
2,40,0.41117,3.2748,3.2683,0.99600
2,41,0.41113,3.2748,3.2683,0.99590
2,42,0.41109,3.2748,3.2683,0.99580
2,43,0.41105,3.2748,3.2683,0.99570
2,44,0.41100,3.2748,3.2682,0.99560
2,45,0.41096,3.2748,3.2683,0.99550
2,46,0.41092,3.2749,3.2683,0.99540
2,47,0.41088,3.2748,3.2683,0.99530
2,48,0.41084,3.2748,3.2683,0.99520
2,49,0.41080,3.2748,3.2683,0.99510
2,50,0.41076,3.2748,3.2683,0.99500
2,51,0.41071,3.2748,3.2683,0.99490
2,52,0.41067,3.2748,3.2683,0.99480
2,53,0.41063,3.2748,3.2683,0.99470
2,54,0.41059,3.2748,3.2683,0.99460
2,55,0.41055,3.2748,3.2683,0.99450
2,56,0.41051,3.2748,3.2683,0.99440
2,57,0.41047,3.2748,3.2683,0.99430
2,58,0.41043,3.2748,3.2683,0.99420
2,59,0.41038,3.2748,3.2683,0.99410
2,60,0.41034,3.2748,3.2683,0.99400
2,61,0.41030,3.2748,3.2683,0.99390
2,62,0.41026,3.2749,3.2683,0.99380
2,63,0.41022,3.2748,3.2683,0.99370
2,64,0.41018,3.2748,3.2683,0.99360
2,65,0.41014,3.2749,3.2683,0.99350
2,66,0.41010,3.2748,3.2683,0.99340
2,67,0.41005,3.2748,3.2683,0.99330
2,68,0.41001,3.2748,3.2683,0.99320
2,69,0.40997,3.2748,3.2683,0.99310
2,70,0.40993,3.2748,3.2683,0.99300
2,71,0.40989,3.2748,3.2683,0.99290
2,72,0.40985,3.2748,3.2683,0.99280
2,73,0.40981,3.2748,3.2683,0.99270
2,74,0.40977,3.2748,3.2683,0.99260
2,75,0.40972,3.2749,3.2683,0.99250
2,76,0.40968,3.2748,3.2683,0.99240
2,77,0.40964,3.2749,3.2684,0.99230
2,78,0.40960,3.2748,3.2683,0.99220
2,79,0.40956,3.2749,3.2683,0.99210
2,80,0.40952,3.2749,3.2683,0.99200
2,81,0.40948,3.2749,3.2683,0.99190
2,82,0.40944,3.2748,3.2683,0.99180
2,83,0.40939,3.2749,3.2683,0.99170
2,84,0.40935,3.2749,3.2684,0.99160
2,85,0.40931,3.2748,3.2683,0.99150
2,86,0.40927,3.2749,3.2683,0.99140
2,87,0.40923,3.2748,3.2683,0.99130
2,88,0.40919,3.2749,3.2684,0.99120
2,89,0.40915,3.2749,3.2683,0.99110
2,90,0.40910,3.2748,3.2683,0.99100
2,91,0.40906,3.2748,3.2683,0.99090
2,92,0.40902,3.2748,3.2683,0.99080
2,93,0.40898,3.2749,3.2683,0.99070
2,94,0.40894,3.2748,3.2683,0.99060
2,95,0.40890,3.2748,3.2683,0.99050
2,96,0.40886,3.2749,3.2683,0.99040
2,97,0.40882,3.2749,3.2683,0.99030
2,98,0.40877,3.2749,3.2683,0.99020
2,99,0.40873,3.2748,3.2683,0.99010
2,100,0.40869,3.2749,3.2684,0.99000
2,101,0.40865,3.2749,3.2683,0.98990
2,102,0.40861,3.2749,3.2684,0.98980
2,103,0.40857,3.2749,3.2684,0.98970
2,104,0.40853,3.2749,3.2683,0.98960
2,105,0.40849,3.2749,3.2683,0.98950
2,106,0.40844,3.2749,3.2684,0.98940
2,107,0.40840,3.2749,3.2684,0.98930
2,108,0.40836,3.2749,3.2684,0.98920
2,109,0.40832,3.2749,3.2684,0.98910
2,110,0.40828,3.2749,3.2683,0.98900
2,111,0.40824,3.2749,3.2684,0.98890
2,112,0.40820,3.2749,3.2684,0.98880
2,113,0.40816,3.2749,3.2684,0.98870
2,114,0.40811,3.2749,3.2684,0.98860
2,115,0.40807,3.2749,3.2684,0.98850
2,116,0.40803,3.2748,3.2683,0.98840
2,117,0.40799,3.2749,3.2684,0.98830
2,118,0.40795,3.2749,3.2684,0.98820
2,119,0.40791,3.2748,3.2683,0.98810
2,120,0.40787,3.2749,3.2684,0.98800
2,121,0.40783,3.2749,3.2683,0.98790
2,122,0.40778,3.2749,3.2684,0.98780
2,123,0.40774,3.2749,3.2684,0.98770
2,124,0.40770,3.2749,3.2684,0.98760
2,125,0.40766,3.2749,3.2684,0.98750
2,126,0.40762,3.2749,3.2683,0.98740
2,127,0.40758,3.2749,3.2684,0.98730
2,128,0.40754,3.2749,3.2684,0.98720
2,129,0.40749,3.2749,3.2684,0.98710
2,130,0.40745,3.2749,3.2684,0.98700
2,131,0.40741,3.2749,3.2684,0.98690
2,132,0.40737,3.2749,3.2684,0.98680
2,133,0.40733,3.2750,3.2685,0.98670
2,134,0.40729,3.2749,3.2684,0.98660
2,135,0.40725,3.2749,3.2684,0.98650
2,136,0.40721,3.2749,3.2684,0.98640
2,137,0.40716,3.2749,3.2684,0.98630
2,138,0.40712,3.2749,3.2684,0.98620
2,139,0.40708,3.2749,3.2684,0.98610
2,140,0.40704,3.2749,3.2684,0.98600
2,141,0.40700,3.2749,3.2684,0.98590
2,142,0.40696,3.2749,3.2684,0.98580
2,143,0.40692,3.2750,3.2684,0.98570
2,144,0.40688,3.2750,3.2684,0.98560
2,145,0.40683,3.2749,3.2684,0.98550
2,146,0.40679,3.2749,3.2684,0.98540
2,147,0.40675,3.2750,3.2684,0.98530
2,148,0.40671,3.2750,3.2684,0.98520
2,149,0.40667,3.2749,3.2684,0.98510
2,150,0.40663,3.2749,3.2684,0.98500
2,151,0.40659,3.2750,3.2684,0.98490
2,152,0.40655,3.2749,3.2684,0.98480
2,153,0.40650,3.2749,3.2684,0.98470
2,154,0.40646,3.2750,3.2684,0.98460
2,155,0.40642,3.2749,3.2684,0.98450
2,156,0.40638,3.2749,3.2684,0.98440
2,157,0.40634,3.2749,3.2684,0.98430
2,158,0.40630,3.2750,3.2684,0.98420
2,159,0.40626,3.2749,3.2684,0.98410
2,160,0.40622,3.2750,3.2685,0.98400
2,161,0.40617,3.2750,3.2685,0.98390
2,162,0.40613,3.2749,3.2684,0.98380
2,163,0.40609,3.2749,3.2684,0.98370
2,164,0.40605,3.2750,3.2684,0.98360
2,165,0.40601,3.2750,3.2684,0.98350
2,166,0.40597,3.2750,3.2684,0.98340
2,167,0.40593,3.2749,3.2684,0.98330
2,168,0.40588,3.2750,3.2685,0.98320
2,169,0.40584,3.2749,3.2684,0.98310
2,170,0.40580,3.2749,3.2684,0.98300
2,171,0.40576,3.2750,3.2685,0.98290
2,172,0.40572,3.2749,3.2684,0.98280
2,173,0.40568,3.2749,3.2684,0.98270
2,174,0.40564,3.2750,3.2685,0.98260
2,175,0.40560,3.2750,3.2684,0.98250
2,176,0.40555,3.2750,3.2684,0.98240
2,177,0.40551,3.2750,3.2684,0.98230
2,178,0.40547,3.2750,3.2684,0.98220
2,179,0.40543,3.2750,3.2684,0.98210
2,180,0.40539,3.2750,3.2685,0.98200
